name,city,state,country,address,Longitude,Latitude,Municipalities,Website
Jeparit Cemetery,Jeparit, Victoria, Australia,"201-375 Jeparit East Rd Jeparit, Victoria, 3423 Australia",141.99699,-36.131515,,
Injinoo New Cemetery,Injinoo, Queensland, Australia,"Pablo St Injinoo, Queensland, 4876 Australia",142.335928,-10.909448,,
Irvinebank Cemetery,Irvinebank, Queensland, Australia,"9 Cemetery Rd Irvinebank, Queensland, 4887 Australia",145.193597,-17.433061,,
Ingoldsby (Lutheran) Churchyard,Ingoldsby, Queensland, Australia,"LOT 1 Ingoldsby Rd Ingoldsby, Queensland, 4343 Australia",152.24913,-27.70841,,
Ipswich Cemetery,Brisbane, Queensland, Australia,"8 Carlyle Street Brisbane, Ipswich City, Queensland, 4303 Australia",152.84249295,-27.59911101, Ipswich City,
Injinoo Old Cemetery,Injinoo, Queensland, Australia,"90 Ware St Injinoo, Queensland, 4876 Australia",142.323987,-10.902535,,
Johnson Family Graves,Peacock Siding, Queensland, Australia,"Stone River Road Peacock Siding, Hinchinbrook Shire, Queensland, 4850 Australia",146.014746,-18.6662, Hinchinbrook Shire,
Bowenfels  - Andrew Brown Cemetery,Bowenfels, New South Wales, Australia,"LOT 2 Great Western Hwy Bowenfels, New South Wales, 2790 Australia",150.127322,-33.472819,,
Jambin Cemetery,Smoky Creek, Queensland, Australia,"LOT 164 Burnett Hwy Smoky Creek, Queensland, 4702 Australia",150.371328,-24.165299,,
Jericho Cemetery,Jericho, Queensland, Australia,"LOT 1 Huxley St Jericho, Queensland, 4728 Australia",146.129111,-23.608552,,
Isisford Cemetery,Isisford, Queensland, Australia,"LOT 2 Isisford-Yaraka River Rd Isisford, Queensland, 4731 Australia",144.432625,-24.274769,,
Botany - Lord Family - Saint Matthew Anglican Church,Sydney, New South Wales, Australia,"Lord Street Sydney, Bayside Council, New South Wales, 2019 Australia",151.19537,-33.94097, Bayside Council,
Ipswich General Cemetery,Brisbane, Queensland, Australia,"124a Warwick Road Brisbane, Queensland, 4305 Australia 
                         
                    ",152.76054,-27.63223,,http://www.australiancemeteries.com.au/qld/ipswich/ipswich.htm
Boorook Cemetery,Boorook, New South Wales, Australia,"LOT 1 Boorook Rd Boorook, New South Wales, 2372 Australia",152.261731,-28.851646,,
Injune Cemetery,Injune, Queensland, Australia,"LOT 137 Carnarvon Hwy Injune, Queensland, 4454 Australia",148.556648720238,-25.8506905836341,,
Booyong Cemetery,Booyong, New South Wales, Australia,"847 Booyong Rd Booyong, New South Wales, 2480 Australia",153.453898,-28.741134,,
Booroorban Cemetery,Booroorban, New South Wales, Australia,"LOT 4 Thrale St Booroorban, New South Wales, 2710 Australia",144.756439,-34.936942,,
Boomi Cemetery,Boomi, New South Wales, Australia,"LOT 7006 Plantation Rd Boomi, New South Wales, 2405 Australia",149.582698,-28.742451,,
Innisfail Cemetery,Innisfail, Queensland, Australia,"154 River Avenue Innisfail, Queensland, 4860 Australia",146.027548,-17.531439,,
Inglewood Cemetery,Inglewood, Queensland, Australia,"Cemetery Rd Inglewood, Queensland, 4387 Australia",151.091087,-28.427449,,
Ilfracombe Cemetery,Ilfracombe, Queensland, Australia,"LOT 61 Leichhardt St Ilfracombe, Queensland, 4727 Australia",144.500135,-23.492215,,
Boomey Cemetery,Boomey, New South Wales, Australia,"LOT 10 Euchareena Rd Boomey, New South Wales, 2866 Australia",148.967185,-33.009563,,
Boree Creek Cemetery,Boree Creek, New South Wales, Australia,"LOT 7004 Cemetery Rd Boree Creek, New South Wales, 2652 Australia",146.603401,-35.099816,,
Bourke Historic Cemetery,Bourke, New South Wales, Australia,"Gorrell Avenue Bourke, Bourke Shire Council, New South Wales, 2840 Australia",145.93652344048,-30.101822858145, Bourke Shire Council,
Booligal graves,Booligal, New South Wales, Australia,"LOT 105 Lachlan St Booligal, Hay Shire Council, New South Wales, 2711 Australia",144.878369,-33.885034, Hay Shire Council,
Boolambayte Cemetery,Boolambayte, New South Wales, Australia,"765 Clarks Rd Boolambayte, New South Wales, 2423 Australia",152.281112,-32.444722,,
Bookham Cemetery,Bookham, New South Wales, Australia,"LOT 7008 Childowla Rd Bookham, New South Wales, 2582 Australia",148.630128,-34.813574,,
Bonshaw Cemetery,Bonshaw, New South Wales, Australia,"10986 Bruxner Hwy Bonshaw, New South Wales, 2361 Australia",151.270602,-29.045327,,
Bolong Cemetery,Fullerton, New South Wales, Australia,"LOT 56 Fullerton Rd Fullerton, New South Wales, 2583 Australia",149.564149,-34.233075,,
Ingham (New) Cemetery,Ingham, Queensland, Australia,"379-383 Cemetery Rd Ingham, Queensland, 4850 Australia",146.192813,-18.670833,,
Boorowa Cemetery,Boorowa, New South Wales, Australia,"LOT 7008 Cemetery Rd Boorowa, New South Wales, 2586 Australia",148.732865,-34.4621,,
Friedhof Senning,Sierndorf, Lower Austria, Austria,"4 Kirchengasse Sierndorf, Korneuburg, Lower Austria, 2011 Austria",16.216864880426,48.454698830659, Korneuburg,
Friedhof Seibersdorf,Seibersdorf, Lower Austria, Austria,"21 Unterzeile Seibersdorf, Baden, Lower Austria, 2444 Austria",16.517849,47.961873, Baden,
Booral - Saint Barnabas Anglican Churchyard,Booral, New South Wales, Australia,"2298 The Bucketts Way Booral, New South Wales, 2425 Australia",151.96032,-32.47219,,
Booligal Cemetery,Booligal, New South Wales, Australia,"LOT 106 Lachlan Valley Way Booligal, Hay Shire Council, New South Wales, 2711 Australia",144.944537,-33.832028, Hay Shire Council,
Friedhof Schwadorf,Schwadorf bei Wien, Lower Austria, Austria,"L2004 Schwadorf bei Wien, Wien-Umgebung District, Lower Austria Austria",16.57555,48.07357, Wien-Umgebung District,
Friedhof Schottwien,Schottwien, Lower Austria, Austria,"49 Hallerwaldstra�e Schottwien, Neunkirchen, Lower Austria, 2641 Austria",15.875677,47.658872, Neunkirchen,
Friedhof Scheibbs,Scheibbs, Lower Austria, Austria,"Friedhofstra�e Scheibbs, Scheibbs District, Lower Austria Austria",15.15504,48.01802, Scheibbs District,
Friedhof Scharndorf,Scharndorf, Lower Austria, Austria,"1 Kirchengasse Scharndorf, Lower Austria, 2403 Austria",16.800882159869,48.093268532662,,
Friedhof Sankt Veit an der G�lsen,Sankt Veit an der G�lsen, Lower Austria, Austria,"45/2 Hauptstra�e Sankt Veit an der G�lsen, Lilienfeld District, Lower Austria Austria",15.67653,48.04355, Lilienfeld District,
Friedhof S�usenstein,Ybbs an der Donau, Lower Austria, Austria,"2 Obergraben Ybbs an der Donau, Melk District, Lower Austria Austria",15.11864,48.18992, Melk District,
Bonalbo Cemetery,Bonalbo, New South Wales, Australia,"Bonalbo-Urbenville Rd Bonalbo, New South Wales, 2469 Australia",152.605146,-28.71816,,
Friedhof Sankt Martin am Ybbsfelde,Melk District, Lower Austria, Austria,"Sankt Martin Melk District, Lower Austria Austria",15.01828,48.16527,,
Friedhof Sankt Margarethen an der Sierning,Sankt Margarethen an der Sierning, Lower Austria, Austria,"9 Schulstra�e Sankt Margarethen an der Sierning, Sankt P�lten-Land District, Lower Austria Austria",15.48648,48.15933, Sankt P�lten-Land District,
Bombala Cemetery,Bombala, New South Wales, Australia,"LOT 2 Cemetry Rd Bombala, New South Wales, 2632 Australia",149.230964,-36.920322,,
Friedhof Sankt Leonhard am Wald,Waidhofen an der Ybbs, Lower Austria, Austria,"6 Sankt Leonhard am Wald Waidhofen an der Ybbs, Waidhofen an der Ybbs, Lower Austria Austria",14.87411,47.99492, Waidhofen an der Ybbs,
Bong Bong Cemetery,Moss Vale, New South Wales, Australia,"LOT 1 Church Rd Moss Vale, New South Wales, 2577 Australia 
                         
                    ",150.39149,-34.53741,,http://www.hawkesbury.net.au/cemetery/southern_highlands/bong_bong/
Friedhof Seebenstein,Seebenstein, Lower Austria, Austria,"57 Hauptstra�e Seebenstein, Lower Austria, 2824 Austria",16.154467676289,47.700965420097,,
Friedhof Sankt Gotthard,Melk District, Lower Austria, Austria,"Gro�maierhof Melk District, Lower Austria Austria",15.33049,48.03587,,
Friedhof Sankt Leonhard am Forst,Sankt Leonhard am Forst, Lower Austria, Austria,"981 Ziegelstadl Sankt Leonhard am Forst, Melk District, Lower Austria Austria",15.28943,48.1417, Melk District,
Friedhof Seefeld-Kadolz,Seefeld-Kadolz, Lower Austria, Austria,"301 Gro�kadolz Seefeld-Kadolz, Hollabrunn, Lower Austria, 2062 Austria",16.178581,48.715655, Hollabrunn,
Friedhof Sankt Georgen am Reith,Sankt Georgen am Reith, Lower Austria, Austria,"61-71 Sankt Georgen am Reith Sankt Georgen am Reith, Amstetten District, Lower Austria Austria",14.87832,47.84025, Amstetten District,
Friedhof Sankt Georgen an der Leys,Scheibbs District, Lower Austria, Austria,"18 Sankt Georgen an der Leys Scheibbs District, Lower Austria Austria",15.22475,48.0313,,
Friedhof Schwarzau am Steinfeld,Schwarzau am Steinfeld, Lower Austria, Austria,"5 Friedhofstra�e Schwarzau am Steinfeld, Lower Austria, 2625 Austria",16.16747516454,47.724605678191,,
Friedhof Sankt Anton an der Je�nitz,Scheibbs District, Lower Austria, Austria,"4-27 Puchenstubner stra�e Scheibbs District, Lower Austria Austria",15.20474,47.9623,,
Friedhof Seebenstein (aufgelassen),Seebenstein, Lower Austria, Austria,"15 Hauptstra�e Seebenstein, Lower Austria, 2824 Austria",16.148231816526,47.699679458781,,
Friedhof Sankt Peter und Paul - Dunkelstein,Ternitz, Lower Austria, Austria,"19 St. Peter-Gasse Ternitz, Lower Austria, 2630 Austria",16.050996390474,47.715256311522,,
Grassy Flats Cemetery,Norton Summit, South Australia, Australia,"Monument Rd Norton Summit, Adelaide, South Australia, 5136 Australia",138.727178,-34.922549, Adelaide,
Gerard Mission Cemetery,Gerard, South Australia, Australia,"Hunter Street Gerard, Pastoral Unincorporated Area, South Australia, 5343 Australia",140.473538,-34.372471, Pastoral Unincorporated Area,
Georgetown Immaculate Heart of Mary Churchyard,Georgetown, South Australia, Australia,"14 Hurtle St Georgetown, Victoria, South Australia, 5472 Australia",138.39207,-33.3625, Victoria,
Gordon Cemetery,Willochra, South Australia, Australia,"Flinders Ranges Way Willochra, The Flinders Ranges Council, South Australia, 5434 Australia",138.263123,-32.12336, The Flinders Ranges Council,
Galga Cemetery,Galga, South Australia, Australia,"Andriske Road Galga, The District Council of Karoonda East Murray, South Australia, 5308 Australia",140.051058,-34.691168, The District Council of Karoonda East Murray,
Goolwa Old Cemetery,Goolwa, South Australia, Australia,"370 Kessell Road Goolwa, Alexandrina Council, South Australia, 5214 Australia",138.750621,-35.499911, Alexandrina Council,
Grave of Dao Thanh,Inneston, South Australia, Australia,"Pondalowie Inneston Rd Inneston, Yorke Peninsula Council, South Australia, 5577 Australia",136.942524,-35.280275, Yorke Peninsula Council,
Grace Plains (Methodist) Churchyard,Grace Plains, South Australia, Australia,"7 Nairn Rd (Lot 676) cnr Traeger Rd Grace Plains, Gawler, South Australia, 5502 Australia",138.49139,-34.37396, Gawler,
Gnadenthal Lutheran Cemetery,Orroroo, South Australia, Australia,"Rankin Road Orroroo, The District Council of Orroroo Carrieton, South Australia, 5431 Australia",138.63293,-32.67462, The District Council of Orroroo Carrieton,
Furner Cemetery,Furner, South Australia, Australia,"Cliffords Rd Furner, Grey, South Australia, 5280 Australia",140.308565,-37.410015, Grey,
Gladstone Cemetery,Gladstone, South Australia, Australia,"101 Cemetery Rd (LOT 298) Gladstone, Victoria, South Australia, 5473 Australia",138.351207,-33.295652, Victoria,
Gomersal Good Shepherd Lutheran Cemetery,Shea-Oak Log, South Australia, Australia,"763 Gomersal Rd (LOT 235) Shea-Oak Log, Light, South Australia, 5371 Australia",138.871191,-34.524008, Light,
Glenelg (Saint Peter) Anglican Churchyard,Adelaide, South Australia, Australia,"1 Torrens Square Adelaide, Adelaide, South Australia, 5045 Australia",138.51499,-34.97856, Adelaide,
Geranium Plains (Saint Stephen) Lutheran Churchyard,Geranium Plains, South Australia, Australia,"2261 Junction Rd (LOT 132) Geranium Plains, Eyre, South Australia, 5381 Australia",139.18808,-33.98501, Eyre,
Georgetown Cemetery,Georgetown, South Australia, Australia,"18 Georgetown-Koolunga Rd Georgetown, Victoria, South Australia, 5472 Australia",138.395098,-33.369112, Victoria,
Gawler River Stonehill (Congregational) Church/graveyard,Gawler River, South Australia, Australia,"1158 Gawler River Rd Gawler River, Gawler, South Australia, 5118 Australia",138.659311,-34.615429, Gawler,
Golden Grove Cemetery,Adelaide, South Australia, Australia,"52 Crouch Road Adelaide, City of Tea Tree Gully, South Australia, 5125 Australia",138.73184,-34.774934, City of Tea Tree Gully,
Gawler Old Pioneer Park,Gawler, South Australia, Australia,"155 Murray St Gawler, Gawler, South Australia, 5118 Australia",138.749488,-34.596174, Gawler,
Gawler East (Saint George) Anglican Churchyard,Gawler, South Australia, Australia,"72 Cheek Avenue Gawler, Gawler, South Australia, 5118 Australia",138.76397,-34.59342, Gawler,
Inglewood Old Cemetery,Kurting, Victoria, Australia,"691 Inglewood-Powlett Rd Kurting, Victoria, 3517 Australia",143.84175,-36.51889,,
Fulham Methodist Vault,Adelaide, South Australia, Australia,"576 Tapleys Hill Road Adelaide, Adelaide, South Australia, 5024 Australia",138.517257,-34.926751, Adelaide,
Holy Trinity Anglican Church,Melbourne, Victoria, Australia,"1 Montrose Street Melbourne, Victoria, 3127 Australia",145.098663,-37.82262,,
Inverloch Cemetery,Inverloch, Victoria, Australia,"91 Bass Highway Inverloch, Victoria, 3996 Australia",145.71865,-38.62732,,
Indigo Goldfields Cemetery,Cornishtown, Victoria, Australia,"499 Chiltern-Howlong Rd Cornishtown, Victoria, 3683 Australia",146.617321,-36.116131,,
Inverleigh Cemetery,Inverleigh, Victoria, Australia,"136 Cemetery Road Inverleigh, Victoria, 3321 Australia",144.03908,-38.10557,,
Inglewood Cemetery,Inglewood, Victoria, Australia,"Inglewood-Serpentine Rd Inglewood, Victoria, 3517 Australia",143.892671,-36.57471,,
Hyem-Whitfield Cemetery,King Valley, Victoria, Australia,"8 Cemetery Ln King Valley, Victoria, 3678 Australia",146.417992,-36.677385,,
Huntly Cemetery,Bendigo, Victoria, Australia,"61 Burgoyne Street Bendigo, Victoria, 3551 Australia",144.336662,-36.671947,,
Hotspur Cemetery,Hotspur, Victoria, Australia,"1580 Condah-Hotspur Upper Rd Hotspur, Victoria, 3303 Australia",141.586558,-37.929719,,
"Holy Trinity Church Cremation Graves 14 McFarlane St, Stratford",Stratford, Victoria, Australia,"18 McFarlane Street Stratford, Australia, Victoria, 3862 Australia",147.082349,-37.969514, Australia,
Hopetoun Cemetery,Hopetoun, Victoria, Australia,"LOT 1 Hopetoun Cemetery Rd Hopetoun, Victoria, 3396 Australia",142.36897483255,-35.748305132103,,
Hopetoun Catholic Cemetery,Merrimu, Victoria, Australia,"745 Bacchus Marsh Rd Merrimu, Victoria, 3340 Australia",144.48489,-37.68422,,
Horsham Cemetery,Horsham, Victoria, Australia,"8 Davis Dr Horsham, Victoria, 3400 Australia",142.201292,-36.696995,,
Hoddles Creek/Beenak Cemetery,Beenak, Victoria, Australia,"Old Beenak Rd Beenak, Victoria Australia",145.63236,-37.88761,,
Heywood Cemetery,Heywood, Victoria, Australia,"Cemetery Rd Heywood, Victoria, 3304 Australia",141.621863,-38.10504,,
Hughenden Old Cemetery,Hughenden, Queensland, Australia,"LOT 34 Franzmann St Hughenden, Queensland, 4821 Australia",144.190164,-20.838438,,
Hughenden Cemetery,Hughenden, Queensland, Australia,"60 Richmond Hill Dr Hughenden, Queensland, 4821 Australia",144.173283,-20.841463,,
Hindmarsh Pioneer Grave,Rainbow, Victoria, Australia,"Pioneer Road Rainbow, Victoria, 3424 Australia",141.910894,-35.96864,,
HMAS Cerberus (Boot Hill),Melbourne, Victoria, Australia,"Cook Road Melbourne, Victoria, 3920 Australia",145.21032,-38.37474,,
Holtz Netherland ,Welsby, Queensland, Australia,"201 - 202 Break Welsby, Moreton Bay Regional, Queensland, 4507 Australia",153.11078795776,-27.005527484469, Moreton Bay Regional,
Hoya Lutheran Cemetery,Hoya, Queensland, Australia,"LOT 1 Podlich Rd Hoya, Queensland, 4310 Australia",152.695023,-27.969271,,
Horatio Spencer Mills Monument,,Queensland, Australia,Queensland Australia,147.90514262439,-23.970975280313,,
Hoya/Boonah Baptist Cemetery,Boonah, Queensland, Australia,"LOT 1 Red Bridge Rd Boonah, Queensland, 4310 Australia",152.678205,-27.987748,,
Home Hill Cemetery,Home Hill, Queensland, Australia,"63-85 Fourth St Home Hill, Queensland, 4806 Australia",147.426932,-19.663664,,
Howard Cemetery,Howard, Queensland, Australia,"Tremlin Drive Howard, Queensland, 4659 Australia",152.547374,-25.305362,,
Hatton Vale Cemetery,Hatton Vale, Queensland, Australia,"LOT 11 Niemeyer Rd Hatton Vale, Queensland, 4341 Australia",152.452906,-27.563791,,
Bolaro Cemetery,Bolaro, New South Wales, Australia,"LOT 16 Bobeyan Rd Bolaro, New South Wales, 2629 Australia",148.837243,-35.977216,,
Hazledean Cemetery,Hazledean, Queensland, Australia,"LOT 105 Holmes St Hazledean, Queensland, 4741 Australia",148.947885,-21.379649,,
Helidon General Cemetery,Helidon, Queensland, Australia,"LOT 146 Cemetery Rd Helidon, Queensland, 4344 Australia",152.131278,-27.54885,,
Bolivia Cemetery,Bolivia, New South Wales, Australia,"LOT 1 New England Hwy Bolivia, New South Wales, 2372 Australia",151.943546,-29.306665,,
Highfields Baptist Churchyard,Highfields, Queensland, Australia,"20 Kuhls Rd Highfields, Queensland, 4352 Australia",151.94494,-27.46054,,
Hodgson Cemetery,Hodgson, Queensland, Australia,"Hodgson Ln Hodgson, Queensland, 4455 Australia",148.624317,-26.547366,,
Boiga graves,Hargraves, New South Wales, Australia,"4682 Hill End Rd Hargraves, New South Wales, 2850 Australia",149.498431,-32.877185,,
Boggy Swamp,,New South Wales, Australia,Pheasant Creek Road New South Wales Australia,151.50995224531,-31.879865360099,,
Herberton Cemetery,Herberton, Queensland, Australia,"LOT 520 Syme Rd Herberton, Queensland, 4887 Australia",145.379819,-17.394575,,
Helidon Catholic Cemetery,Helidon, Queensland, Australia,"72 Helidon Dip Rd Helidon, Queensland, 4344 Australia",152.118937058861,-27.5456611597707,,
Boggabilla Cemetery,Boggabilla, New South Wales, Australia,"LOT 7042 Newell Hwy Boggabilla, New South Wales, 2409 Australia",150.351162,-28.611801,,
Boggabilla Old Cemetery,Boggabilla, New South Wales, Australia,"LOT 1 Boggabilla St Boggabilla, New South Wales, 2409 Australia",150.363571,-28.609174,,
Helidon,Gatton, Queensland, Australia,"LOT 19 Dennis Minson Dr Gatton, Queensland, 4343 Australia 
                         
                    ",152.2754,-27.57199,,Helidon Queensland
Hebel Cemetery,Hebel, Queensland, Australia,"LOT 5 Ann St Hebel, Queensland, 4486 Australia",147.797199677246,-28.9766876908331,,
Hemmant Cemetery and Crematorium,Brisbane, Queensland, Australia,"970 Hemmant And Tingalpa Road Brisbane, Queensland, 4173 Australia 
                         
                    ",153.13484,-27.46683,,https://online.brisbane.qld.gov.au/cemeteries/cemeteries_step1.jsp
Bobundara Cemetery,Maffra, New South Wales, Australia,"LOT 129 Maffra Rd Maffra, New South Wales, 2630 Australia",148.990821,-36.510892,,
Boggabri graves,Boggabri, New South Wales, Australia,"National Route 37 Boggabri, New South Wales, 2382 Australia",150.041183,-30.655613,,
Bodangora Cemetery,Bodangora, New South Wales, Australia,"LOT 3 Dick St Bodangora, New South Wales, 2820 Australia",148.987956,-32.455423,,
Blackville Cemetery,Blackville, New South Wales, Australia,"Yarraman-Blackville Rd Blackville, New South Wales, 2343 Australia",150.226256,-31.636338,,
Bobadah - Carpina Cemetery,Bobadah, New South Wales, Australia,"Cobar Condo Road Bobadah, Bogan Shire Council, New South Wales, 2825 Australia",146.677437,-32.319706, Bogan Shire Council,
Blacktown - Saint Patrick Catholic Churchyard,Sydney, New South Wales, Australia,"61 Allawah St Sydney, New South Wales, 2148 Australia",150.89913,-33.7744,,
York Town Cemetery,York Town, Tasmania, Australia,"60 Bowens Rd York Town, Tasmania, 7270 Australia",146.758933,-41.150198,,
Zeehan Cemetery,Zeehan, Tasmania, Australia,"Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Trial Harbour Rd Zeehan, Tasmania, 7469 Australia",145.314847,-41.883083,,
Friedhof Sallingberg,Sallingberg, Lower Austria, Austria,"125 Sallingberg Sallingberg, Zwettl District, Lower Austria Austria",15.22953,48.46761, Zwettl District,
Boggabri Cemetery,Boggabri, New South Wales, Australia,"LOT 17 Denman St Boggabri, New South Wales, 2382 Australia",150.033463,-30.703987,,
Bogan Gate Cemetery,Bogan Gate, New South Wales, Australia,"LOT 10 Station St Bogan Gate, New South Wales, 2876 Australia",147.816088,-33.115987,,
Zeehan Pioneer Cemetery,Zeehan, Tasmania, Australia,"LOT 1 Henty Rd Zeehan, Tasmania, 7469 Australia",145.34783,-41.894886,,
Friedhof Reinsberg,Reinsberg, Lower Austria, Austria,"5 Schlo�gasse Reinsberg, Scheibbs District, Lower Austria Austria",15.07095,47.98483, Scheibbs District,
Friedhof Ruprechtshofen,Ruprechtshofen, Lower Austria, Austria,"4 Dorffeldstra�e Ruprechtshofen, Melk District, Lower Austria Austria",15.27505,48.13368, Melk District,
Bodalla Cemetery,Bodalla, New South Wales, Australia,"LOT 1 Laidley Ave Bodalla, New South Wales, 2545 Australia",150.053996,-36.093612,,
Friedhof Saint Georgen am Steinfelde,Sankt Georgen am Steinfelde, Lower Austria, Austria,"4 Friedhofgasse Sankt Georgen am Steinfelde, Sankt P�lten, Lower Austria Austria",15.61008,48.13919, Sankt P�lten,
Friedhof Rehberg bei Krems a. d. Donau,Krems an der Donau, Lower Austria, Austria,"6 Kieslingstra�e Krems an der Donau, Lower Austria, 3500 Austria",15.584838,48.435921,,
Friedhof Reisenberg,Reisenberg, Lower Austria, Austria,"Weinbergweg Reisenberg, Baden, Lower Austria, 2440 Austria",16.525534,48.001538, Baden,
Bo Bo Creek Cemetery,Burrell Creek, New South Wales, Australia,"28 Hillview Ln Burrell Creek, New South Wales, 2429 Australia",152.310397,-31.954128,,
Blayney Cemetery,Blayney, New South Wales, Australia,"8 Memorial Drive Blayney, Blayney Shire Council, New South Wales, 2799 Australia",149.2339493598,-33.524242664724, Blayney Shire Council,
Friedhof Regelsbrunn,Scharndorf, Lower Austria, Austria,"1 Am Kirchberg Scharndorf, Lower Austria, 2403 Austria",16.780304109731,48.107969986715,,
Friedhof Randegg,Scheibbs District, Lower Austria, Austria,"44 Randegg Scheibbs District, Lower Austria Austria",14.97392,48.01351,,
Friedhof Purgstall an der Erlauf,Purgstall an der Erlauf, Lower Austria, Austria,"14 Friedhofstra�e Purgstall an der Erlauf, Scheibbs District, Lower Austria Austria",15.13977,48.05664, Scheibbs District,
Friedhof Radlberg,Sankt P�lten, Lower Austria, Austria,"143 Hainer Stra�e Sankt P�lten, Sankt P�lten, Lower Austria Austria",15.67732,48.25536, Sankt P�lten,
Blackmans Flat Cemetery,Blackmans Flat, New South Wales, Australia,"LOT 1 Castlereagh Hwy Blackmans Flat, New South Wales, 2790 Australia",150.063328,-33.365201,,
Friedhof Rabensburg,Rabensburg, Lower Austria, Austria,"Gro�e Friedhofsgasse Rabensburg, Mistelbach District, Lower Austria Austria",16.89796,48.64867, Mistelbach District,
Blackheath Cemetery,Blackheath, New South Wales, Australia,"LOT 7316 Great Western Hwy Blackheath, New South Wales, 2785 Australia",150.281982,-33.625357,,
Friedhof Pottenstein,Pottenstein, Lower Austria, Austria,"13 Bundesstra�e Pottenstein, Baden, Lower Austria, 2563 Austria",16.096188,47.956397, Baden,
Friedhof Pyhra,Pyhra, Lower Austria, Austria,"6 Wiedener Stra�e Pyhra, Lower Austria, 3143 Austria",15.683704921554,48.15765945603,,
Friedhof Pottenbrunn,Sankt P�lten, Lower Austria, Austria,"4 Am Sand Sankt P�lten, Sankt P�lten, Lower Austria Austria",15.70626,48.24088, Sankt P�lten,
Friedhof Plankenstein,Texingtal, Lower Austria, Austria,"15a Plankenstein Texingtal, Melk District, Lower Austria Austria",15.27996,48.02341, Melk District,
Epping RSL Memorial Wall,Melbourne, Victoria, Australia,"195 Harvest Home Road Melbourne, City of Whittlesea, Victoria, 3076 Australia",145.02034,-37.623943, City of Whittlesea,
Friedhof Rappoltenkirchen,Sieghartskirchen, Lower Austria, Austria,"Kreuthstra�e Sieghartskirchen, Lower Austria, 3443 Austria",16.014505389465,48.232518544956,,
Forster Cemetery,Walker Flat, South Australia, Australia,"Rob Loxton Road Walker Flat, Mid Murray Council, South Australia, 5238 Australia",139.574017,-34.776398, Mid Murray Council,
Flaxley Cemetery,Macclesfield, South Australia, Australia,"Strathalbyn Road Macclesfield, Mount Barker District Council, South Australia, 5153 Australia",138.811746,-35.129974, Mount Barker District Council,
Flagstaff Cemetery,Haslam, South Australia, Australia,"LOT 63 Flagstaff Dr Haslam, The District Council of Streaky Bay, South Australia, 5680 Australia",134.135378,-32.453644, The District Council of Streaky Bay,
Friedhof Pottschach,Ternitz, Lower Austria, Austria,"16 Grohmannstra�e Ternitz, Lower Austria, 2630 Austria",15.999346548308,47.700105418119,,
Friedhof Pottendorf,Pottendorf, Lower Austria, Austria,"28 Brunnfeldgasse Pottendorf, Lower Austria, 2486 Austria",16.391332691259,47.913747524746,,
Friedhof Pressbaum,Pressbaum, Lower Austria, Austria,"Pressbaum, Lower Austria, 3021 Austria",16.062642955035,48.178196336835,,
Erskine Cemetery,Erskine, South Australia, Australia,"Erskine Firetrack Erskine, The District Council of Orroroo Carrieton, South Australia, 5422 Australia",138.850275,-32.682277, The District Council of Orroroo Carrieton,
Friedensberg Lutheran Cemetery,Springton, South Australia, Australia,"65 Lablacks Rd (LOT 612) Springton, Sturt, South Australia, 5235 Australia",139.080202,-34.718154, Sturt,
Frances Cemetery ,Frances, South Australia, Australia,"Racecourse Road Frances, Naracoorte Lucindale Council, South Australia, 5262 Australia",140.961143,-36.702957, Naracoorte Lucindale Council,
Freeling Cemetery,Freeling, South Australia, Australia,"LOT 120 Borrow St, cnr Hanson St Freeling, Light, South Australia, 5372 Australia",138.824013,-34.450323, Light,
Fowlers Bay Cemetery,Fowlers Bay, South Australia, Australia,"Coorabie Road Fowlers Bay, Pastoral Unincorporated Area, South Australia, 5690 Australia",132.409101,-31.973325, Pastoral Unincorporated Area,
Finnis Point Methodist Cemetery,Riverton, South Australia, Australia,"624 Leeward Road Riverton, Light, South Australia, 5412 Australia",138.79095681137,-34.209033530524, Light,
Farina Cemetery,Farina Station, South Australia, Australia,"Mulgaria Road Farina Station, Pastoral Unincorporated Area, South Australia, 5733 Australia",138.259893,-30.060375, Pastoral Unincorporated Area,
Emu Downs (Saint John) Lutheran Churchyard,Emu Downs, South Australia, Australia,"1382 Black Spring Rd cnr Hallelujah Hills Rd Emu Downs, Burra, South Australia, 5381 Australia",138.99216,-33.9161, Burra,
Eurelia Cemetery,Eurelia, South Australia, Australia,"Cemetery Road Eurelia, The District Council of Orroroo Carrieton, South Australia, 5431 Australia",138.573605,-32.565297, The District Council of Orroroo Carrieton,
Eudunda Cemetery,Eudunda, South Australia, Australia,"Peep Hill Rd Eudunda, Eyre, South Australia Australia",139.096649,-34.173658, Eyre,
Farrell Flat Cemetery,Farrell Flat, South Australia, Australia,"Clare-Farrell Flat Rd Farrell Flat, Stanley, South Australia Australia",138.785577,-33.824939, Stanley,
Ettrick United Presbyterian Cemetery,Riverton, South Australia, Australia,"695 (LOT 337) Bruce Rd Riverton, Light, South Australia, 5412 Australia",138.814127,-34.153223, Light,
